system:index,DEM,DPSVIm,DPSVInormalized,DPSVIoriginal,LIA,NRPB,RFDI,RVI,VDDPI,VH,VH/VV,VV,VV/VH,angle,precipitation12hours,precipitationCurrent,slope,temperature,.geo
1_S1B_IW_GRDH_1SDV_20210126T051722_20210126T051747_025321_030402_92F1_0,550.7799057833668,0.009529891929746424,1.2656848043106919,3.0930215378744135E-4,37.7300989225304,-0.6282729326091419,0.6282729326091419,0.7434541347817163,1.2286920860294448,-16.232426752786836,0.22869208602944455,-9.802906637691809,4.419967398983401,31.06682014465332,0.11730194091796875,0.004395842552185059,7.726853339660344,-2.8443664550781023,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210127T050941_20210127T051006_036319_0442F1_863F_0,553.9585143140972,0.0054905843402972224,0.6528856123091784,7.709140562406746E-4,48.20642419178163,-0.5879362271847339,0.5879362271847339,0.8241275456305321,1.2595783674620016,-16.924303993910986,0.25957836746200164,-11.06368683911903,3.858233726795641,40.444366455078125,0.5818337201048962,0.01090019941329956,8.985616303899606,-2.5587829589843523,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210201T051752_20210201T051817_036392_044574_3B8E_0,551.9721552931417,0.009379748624923164,1.2675248979464189,8.045234345087714E-5,38.59068269707994,-0.7225116654746736,0.7225116654746736,0.5549766690506528,1.161475595533943,-17.68029416605476,0.16147559553394325,-9.725229678599261,6.295168416305748,31.109397888183594,0.0,0.0,8.94923150586331,-6.867437744140602,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210202T050910_20210202T050935_025423_030732_C18A_0,550.869472954217,0.014020561432362681,1.7368851105662777,-1.1297638338517923E-4,47.429902896215,-0.6775531610144092,0.6775531610144092,0.6448936779711814,1.192522886491614,-16.1249996116922,0.1925228864916139,-8.949219648136026,5.241945173388732,40.228885650634766,0.4539228930866557,0.027097761631011963,8.915926664833009,2.6304565429687727,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210204T165129_20210204T165154_036443_044729_2140_0,552.935612780942,0.009127706168407046,0.5260153156519678,0.0015905306450384009,33.861577730796526,-0.5911002329417095,0.5911002329417095,0.8177995341165812,1.2571405789631545,-15.849861388962623,0.25714057896315423,-9.945535160892108,3.8995999813961575,40.554759652273994,2.142219245342858,5.513429641723633E-4,8.602725221605722,3.8481689453125227,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210207T051722_20210207T051747_025496_0309AB_4083_0,553.2129124748636,0.011454786415687495,0.9603515865029122,1.5797644375796605E-4,38.80891115102437,-0.7867605436862298,0.7867605436862298,0.42647891262754006,1.1194473259212088,-18.462265845522886,0.1194473259212088,-9.216340763658788,8.440582663700432,31.067710876464844,2.2911610641926927,0.10102987289428711,9.078663066529193,-3.0368103027343523,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210208T050940_20210208T051005_036494_0448FE_39D5_0,552.9267805274594,0.005735823441341212,0.7455036797103595,5.350675569388597E-4,48.11237450387935,-0.6361326146713372,0.6361326146713372,0.7277347706573254,1.2235227285231935,-17.474201042318214,0.22352272852319371,-10.908124787718718,4.5964365909469125,40.445350646972656,9.971269170193864,0.21408498287200928,9.217824775398306,-7.826391601562477,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210210T165048_20210210T165113_025547_030B4D_8F4E_0,552.7583568854872,0.003578914361207834,0.49039190909573044,3.0069630692497505E-4,33.592695356993545,-0.742718991449276,0.742718991449276,0.514562017101448,1.1477338328310365,-20.104165177137933,0.1477338328310367,-11.787578327703903,6.804051572177769,40.439048767089844,1.4912374317646027,0.15422701835632324,8.663125539883016,-9.37370910644529,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210211T164325_20210211T164350_036545_044AB8_A071_0,551.348043889454,0.005369413559454184,0.8420345968600084,3.029140553930031E-4,25.516694932537604,-0.6801516538986127,0.6801516538986127,0.6396966922027748,1.1906196316113062,-18.204132726136304,0.19061963161130638,-10.987671209632197,5.290464382269887,31.170509338378906,0.9198971092700958,0.024586915969848633,7.376773447680049,-8.434225463867165,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210214T050910_20210214T050935_025598_030CEB_35CD_0,551.3816741401627,0.005256922295160821,0.8308253509342918,2.737217829102622E-4,47.644640403626916,-0.6972200323187026,0.6972200323187026,0.6055599353625948,1.1785870151779756,-18.514712817579518,0.17858701517797568,-11.018297003420463,5.637589008907203,40.22959899902344,0.10923296213150024,0.0019073486328125,9.168008699454733,-10.84862365722654,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210216T165128_20210216T165153_036618_044D49_EB8B_0,552.8733250509929,0.006524739851118973,1.0047204798476894,7.892105900611542E-4,32.39880354287307,-0.5018395275575818,0.5018395275575818,0.9963209448848365,1.3329044269227406,-15.741077117030349,0.33290442692274047,-10.930105427045701,3.0548442095786967,40.494862444647424,0.36350190629264034,0.002086162567138672,9.584653528335648,2.4528289794922102,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210217T164243_20210217T164308_025649_030EB1_71F4_0,552.802727940752,0.009283581271614745,1.269236312176574,2.499625180924714E-4,24.929920879522097,-0.6344809523775721,0.6344809523775721,0.7310380952448556,1.2237424027468413,-16.36884785440884,0.22374240274684143,-9.860274787127434,4.482035384201408,31.157365798950195,3.4602306782289816,0.005811452865600586,8.366121414729527,2.9176879882812727,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210219T051721_20210219T051746_025671_030F61_FB48_0,553.1230355699661,0.018809048946632902,1.2712264197195278,8.379740957649894E-4,38.98374393578705,-0.5884503705887316,0.5884503705887316,0.8230992588225369,1.2597684781039504,-14.29622530066998,0.25976847810395093,-8.413315856205546,3.9025942956771327,31.069753646850586,0.30575245608588375,0.0019669532775878906,9.441622129919493,2.9084716796875227,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210220T050940_20210220T051005_036669_044F1B_1CE3_0,552.106349159579,0.008906379594733648,1.0438907004584255,3.217988796277143E-4,47.64241107353833,-0.6699696045391433,0.6699696045391433,0.6600607909217133,1.1978455276435256,-16.97007324317421,0.19784552764352548,-9.918767821035138,5.088440161592959,40.447288513183594,0.0025331974029541016,0.0019446015357971191,8.562542780984211,-1.3523620605468523,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210222T165048_20210222T165113_025722_031102_1167_0,552.8301788480411,0.008513075929861514,0.5182847841511351,0.0010349116485437247,34.09200059210476,-0.662353050192932,0.662353050192932,0.6752938996141359,1.2032624517379709,-16.95530829615731,0.20326245173797078,-10.026204652010033,4.94215666704263,40.43926239013672,0.03377497188239431,0.0,8.353460590945089,6.823403930664085,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210225T051752_20210225T051817_036742_04519D_7C13_0,552.735007540698,0.020600539409591265,1.7545135483911292,-2.8501541228024153E-4,38.56821953641902,-0.712513003161287,0.712513003161287,0.5749739936774259,1.1684222099025228,-15.807555114333846,0.16842220990252266,-8.023096920528316,6.069612427599739,31.113948822021484,0.0,0.0,8.669870126658472,1.2944580078125227,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210226T050910_20210226T050935_025773_03129F_D323_0,550.8051702489994,0.013961133123240639,1.13144362258816,4.730087896897838E-4,47.61344179341464,-0.655686072433382,0.655686072433382,0.688627855133236,1.2086816672262928,-15.860559542637432,0.20868166722629258,-9.012037659318647,4.887962635056537,40.232845306396484,0.0,0.0,9.717575836181641,1.7526641845703352,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210228T165128_20210228T165153_036793_04535E_4574_0,551.2061362280634,0.008461961578090876,0.6548518596919588,9.274477618691607E-4,33.175543349128965,-0.6309314752797808,0.6309314752797808,0.7381370494404383,1.2266585067266478,-16.523478905424806,0.22665850672664759,-10.057569058543164,4.452898439700316,40.448509216308594,0.004323571829445427,8.523464316567697E-4,8.436142275486086,4.369165039062523,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210301T164243_20210301T164308_025824_031465_09DD_0,553.0692807352601,0.015142789209646573,0.8886084163207204,5.161314394122769E-4,26.03700854317068,-0.7262952511962386,0.7262952511962386,0.5474094976075224,1.158913548124812,-16.72016005582601,0.15891354812481195,-8.695842361813687,6.3969386806671595,31.157743453979492,0.00806823362609066,0.0,7.823717140329296,5.200173950195335,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210303T051721_20210303T051746_025846_03151C_118F_0,551.682140764165,0.010429547243717365,1.2933135861785428,4.239909178720196E-5,37.831775827582106,-0.7341821004528629,0.7341821004528629,0.5316357990942742,1.1535845229956583,-17.654866015179547,0.15358452299565828,-9.47866208952024,6.649768227592022,31.073192596435547,0.0,0.0,7.689247175081242,-2.7789367675781023,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210304T050940_20210304T051005_036844_045524_5227_0,553.6112252371651,0.012040866585684857,0.895451179209523,0.0010834350027634243,47.8125180644603,-0.5886008769250057,0.5886008769250057,0.8227982461499883,1.2598311532598796,-15.28191662158774,0.25983115325987954,-9.393890717193104,3.9107980695173064,40.44913101196289,0.0,0.0,8.35881425124671,2.1677185058593977,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210306T165048_20210306T165113_025897_0316BA_79E2_0,553.2708714978448,0.007124118201041491,0.500102976810164,0.0010939659390591789,34.88124282073207,-0.6290972213387307,0.6290972213387307,0.7418055573225384,1.2278182503741428,-16.8803768612035,0.22781825037414274,-10.44883662856384,4.404496846666243,40.43312072753906,3.129243850708008E-4,0.0,7.999932361941033,0.5686889648437727,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210307T164325_20210307T164350_036895_0456F1_5BDB_0,551.6066744799684,0.012328988097994568,0.7649872699885184,4.990964071716284E-4,22.445475475508776,-0.7464486859755292,0.7464486859755292,0.5071026280489419,1.145503963704375,-17.502648109877807,0.14550396370437477,-9.091769330224505,7.002825168893587,31.172319412231445,0.0012874602361989673,0.0,9.874053180863706,1.7163635253906477,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210309T051752_20210309T051817_036917_0457BA_4D42_0,552.170917578703,0.006392234924580801,1.22288628357886,1.2693247571145393E-5,37.93062907735479,-0.7716414960823081,0.7716414960823081,0.45671700783538366,1.1289978442106672,-19.408839302234075,0.1289978442106671,-10.499453229693328,7.807241026717025,31.11635398864746,4.4107436991680515E-4,0.0,7.6700729933481,-4.41802062988279,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210310T050910_20210310T050935_025948_031858_ED45_0,550.7066916179188,0.007638991214874133,1.173624395288574,1.1590281880623537E-4,47.154944816746216,-0.7163251615455526,0.7163251615455526,0.5673496769088947,1.1653526909481404,-18.002043460240436,0.16535269094814062,-10.179471179177057,6.066292745149853,40.234867095947266,0.07101893424987793,0.009052455425262451,8.506630047201524,-2.3868011474609148,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210312T165128_20210312T165153_036968_045977_E536_0,551.6960647251948,0.008387420927783183,0.5881350486819571,0.0012267454640497264,31.238658746639473,-0.6003398530897406,0.6003398530897406,0.7993202938205187,1.2499011537864373,-16.147856582002614,0.24990115378643715,-10.118447191962419,4.014473540861369,40.44956970214844,0.9627342224121094,0.0,10.236050639632186,5.804238891601585,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210313T164243_20210313T164308_025999_031A13_389D_0,552.7994211582128,0.010049061202666998,0.5847683396152534,0.0022032495274961384,25.806096333497,-0.519648271722214,0.519648271722214,0.9607034565555723,1.3161328366913851,-14.84422373360089,0.31613283669138487,-9.841807843376634,3.1648493797586523,31.158935546875,0.4153104682700359,0.3406124374123465,7.861125063308942,8.13428649902346,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210315T051721_20210315T051746_026021_031AC9_8FB2_0,553.1184914274169,0.01750454948170473,1.675269016968323,-2.492508916527444E-4,38.66570143456009,-0.8042974597493446,0.8042974597493446,0.3914050805013107,1.1088207130306722,-18.1860940338917,0.1088207130306722,-8.477161955016417,9.52465509183249,31.076000213623047,0.0490288215360124,0.0025779008865356445,8.826136906628538,0.7929473876953352,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
