system:index,DEM,DPSVImodified,DPSVInormalized,DPSVIoriginal,LIA,NRPB,RFDI,RVI,VDDPI,VH,VH/VV,VV,VV/VH,angle,precipitation12hours,precipitationCurrent,slope,temperature,.geo
1_S1B_IW_GRDH_1SDV_20210121T050910_20210121T050935_025248_03019B_6F00_0,551.8239046832708,2.2375861195657047,0.010532061032445125,0.0267050998608715,47.453564242289225,-0.009386322267129252,0.009386322267129252,1.9812273554657416,1.9814023759515078,-15.623300770356057,0.9814023759515078,-9.631744570556847,1.0189509984170002,40.2277717590332,0.0,0.0,8.647753123223314,-0.7553314208984148,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210123T165129_20210123T165154_036268_04411C_E607_0,551.5080226052571,1.0690561431948409,0.00669177041909655,0.008127645025023977,31.543334023742418,-0.00751583264322378,0.00751583264322378,1.9849683347135523,1.9850813015974769,-16.664799518833167,0.9850813015974764,-10.621790069947007,1.015146369404041,40.44704055786133,1.379716396229469,0.023990869522094727,9.918713522662083,0.11094055175783524,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210124T164244_20210124T164309_025299_03034D_749F_0,553.2251609764662,1.0795678073835735,0.011113880248273316,0.014775820777134787,24.871088964610166,-0.011520749323098498,0.011520749323098498,1.9769585013538027,1.9772222462560964,-17.726022055688468,0.9772222462560962,-9.32429443862705,1.0233114570867783,31.156902313232422,0.7367506623268127,6.109476089477539E-4,8.498191948594718,-0.8463958740234148,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210126T051722_20210126T051747_025321_030402_92F1_0,550.7799057833668,1.4999085305449715,0.009529891929746424,0.016457346169268982,37.7300989225304,-0.009299300502770993,0.009299300502770993,1.9814013989944579,1.9815731531210945,-16.232426752786836,0.9815731531210947,-9.802906637691809,1.0187735947232233,31.06682014465332,0.11730194091796875,0.004395842552185059,7.726853339660344,-2.8443664550781023,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210127T050941_20210127T051006_036319_0442F1_863F_0,553.9585143140972,0.6769927364230014,0.0054905843402972224,0.004202982192614576,48.20642419178163,-0.006680451478145749,0.006680451478145749,1.9866390970437084,1.9867279758949228,-16.924303993910986,0.9867279758949228,-11.06368683911903,1.013450982984483,40.444366455078125,0.5818337201048962,0.01090019941329956,8.985616303899606,-2.5587829589843523,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210201T051752_20210201T051817_036392_044574_3B8E_0,551.9721552931417,0.8673721024720713,0.009379748624923164,0.00992597839414323,38.59068269707994,-0.01030603606207452,0.01030603606207452,1.9793879278758508,1.979599214125024,-17.68029416605476,0.9795992141250243,-9.725229678599261,1.020827803350652,31.109397888183594,0.0,0.0,8.94923150586331,-6.867437744140602,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210202T050910_20210202T050935_025423_030732_C18A_0,550.869472954217,1.2108200797781468,0.014020561432362681,0.020345710577650725,47.429902896215,-0.011949500252904586,0.011949500252904586,1.9761009994941912,1.9763881696158185,-16.1249996116922,0.9763881696158186,-8.949219648136026,1.024193359357389,40.228885650634766,0.4539228930866557,0.027097761631011963,8.915926664833009,2.6304565429687727,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210204T165129_20210204T165154_036443_044729_2140_0,552.935612780942,1.0247913353813045,0.009127706168407046,0.010511847953592494,33.861577730796526,-0.008669143925809034,0.008669143925809034,1.982661712148382,1.9828110760655857,-15.849861388962623,0.9828110760655852,-9.945535160892108,1.0174902764946694,40.554759652273994,2.142219245342858,5.513429641723633E-4,8.602725221605722,3.8481689453125227,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210207T051722_20210207T051747_025496_0309AB_4083_0,553.2129124748636,1.0420444927289436,0.011454786415687495,0.015136251450266768,38.80891115102437,-0.01217438453261311,0.01217438453261311,1.9756512309347738,1.9759457069009208,-18.462265845522886,0.9759457069009206,-9.216340763658788,1.024650587779356,31.067710876464844,2.2911610641926927,0.10102987289428711,9.078663066529193,-3.0368103027343523,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210208T050940_20210208T051005_036494_0448FE_39D5_0,552.9267805274594,0.5407933976924605,0.005735823441341212,0.0035857950738011277,48.11237450387935,-0.007276069298362462,0.007276069298362462,1.9854478614032751,1.9855538478067434,-17.474201042318214,0.9855538478067434,-10.908124787718718,1.0146597037767948,40.445350646972656,9.971269170193864,0.21408498287200928,9.217824775398306,-7.826391601562477,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210210T165048_20210210T165113_025547_030B4D_8F4E_0,552.7583568854872,1.3596976487407932,0.003578914361207834,0.00601875459322027,33.592695356993545,-0.006509032318104069,0.006509032318104069,1.9869819353637919,1.987066340351824,-20.104165177137933,0.9870663403518241,-11.787578327703903,1.0131035815676173,40.439048767089844,1.4912374317646027,0.15422701835632324,8.663125539883016,-9.37370910644529,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210211T164325_20210211T164350_036545_044AB8_A071_0,551.348043889454,0.5769392406363026,0.005369413559454184,0.0036820845124945893,25.516694932537604,-0.007438230274159118,0.007438230274159118,1.985123539451682,1.985233887173214,-18.204132726136304,0.9852338871732139,-10.987671209632197,1.014988478078597,31.170509338378906,0.9198971092700958,0.024586915969848633,7.376773447680049,-8.434225463867165,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210214T050910_20210214T050935_025598_030CEB_35CD_0,551.3816741401627,1.0053854368063246,0.005256922295160821,0.006365393301061512,47.644640403626916,-0.007500547396692257,0.007500547396692257,1.9849989052066155,1.9851112140792377,-18.514712817579518,0.9851112140792377,-11.018297003420463,1.015115120589329,40.22959899902344,0.10923296213150024,0.0019073486328125,9.168008699454733,-10.84862365722654,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210216T165128_20210216T165153_036618_044D49_EB8B_0,552.8733250509929,1.1474894589299987,0.006524739851118973,0.008125854511834705,32.39880354287307,-0.0063765966398635155,0.0063765966398635155,1.9872468067202729,1.9873331621119465,-15.741077117030349,0.9873331621119465,-10.930105427045701,1.0128408322951128,40.494862444647424,0.36350190629264034,0.002086162567138672,9.584653528335648,2.4528289794922102,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210217T164243_20210217T164308_025649_030EB1_71F4_0,552.802727940752,0.715098200073767,0.009283581271614745,0.0077311590517104645,24.929920879522097,-0.009239218633693943,0.009239218633693943,1.9815215627326122,1.9816911628153888,-16.36884785440884,0.9816911628153887,-9.860274787127434,1.0186512182380614,31.157365798950195,3.4602306782289816,0.005811452865600586,8.366121414729527,2.9176879882812727,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210219T051721_20210219T051746_025671_030F61_FB48_0,553.1230355699661,2.284150825030589,0.018809048946632902,0.04883987644132698,38.98374393578705,-0.012335435644822184,0.012335435644822184,1.9753291287103558,1.9756327941141836,-14.29622530066998,0.9756327941141836,-8.413315856205546,1.0249822793627446,31.069753646850586,0.30575245608588375,0.0019669532775878906,9.441622129919493,2.9084716796875227,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210220T050940_20210220T051005_036669_044F1B_1CE3_0,552.106349159579,1.691061223787393,0.008906379594733648,0.018132941623303034,47.64241107353833,-0.0094287864950231,0.0094287864950231,1.9811424270099538,1.9813193541117247,-16.97007324317421,0.9813193541117243,-9.918767821035138,1.019037898988432,40.447288513183594,0.0025331974029541016,0.0019446015357971191,8.562542780984211,-1.3523620605468523,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210222T165048_20210222T165113_025722_031102_1167_0,552.8301788480411,0.948050481183243,0.008513075929861514,0.009558084775646935,34.09200059210476,-0.009155897806011882,0.009155897806011882,1.9816882043879762,1.9818557332518998,-16.95530829615731,0.9818557332519,-10.026204652010033,1.0184824727557473,40.43926239013672,0.03377497188239431,0.0,8.353460590945089,6.823403930664085,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210225T051752_20210225T051817_036742_04519D_7C13_0,552.735007540698,1.1655668493018276,0.020600539409591265,0.029253216964576563,38.56821953641902,-0.015096406191355325,0.015096406191355325,1.9698071876172891,1.970256843354634,-15.807555114333846,0.9702568433546338,-8.023096920528316,1.030656291575302,31.113948822021484,0.0,0.0,8.669870126658472,1.2944580078125227,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210226T050910_20210226T050935_025773_03129F_D323_0,550.8051702489994,2.666514406360317,0.013961133123240639,0.043688883312636054,47.61344179341464,-0.01162350267727624,0.01162350267727624,1.9767529946454476,1.9770284116719055,-15.860559542637432,0.9770284116719052,-9.012037659318647,1.0235292976487855,40.232845306396484,0.0,0.0,9.717575836181641,1.7526641845703352,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210228T165128_20210228T165153_036793_04535E_4574_0,551.2061362280634,1.2299302252959283,0.008461961578090876,0.01197185037773885,33.175543349128965,-0.008798313791057461,0.008798313791057461,1.9824033724178851,1.982557370100677,-16.523478905424806,0.9825573701006769,-10.057569058543164,1.017753378254967,40.448509216308594,0.004323571829445427,8.523464316567697E-4,8.436142275486086,4.369165039062523,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210301T164243_20210301T164308_025824_031465_09DD_0,553.0692807352601,0.7383225414879863,0.015142789209646573,0.01355381914249661,26.03700854317068,-0.013157806647603819,0.013157806647603819,1.973684386704792,1.9740305228034878,-16.72016005582601,0.9740305228034877,-8.695842361813687,1.0266712218304026,31.157743453979492,0.00806823362609066,0.0,7.823717140329296,5.200173950195335,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210303T051721_20210303T051746_025846_03151C_118F_0,551.682140764165,0.8740382517064926,0.010429547243717365,0.011218489648436638,37.831775827582106,-0.01100609306747289,0.01100609306747289,1.9779878138650542,1.9782283151690556,-17.654866015179547,0.9782283151690555,-9.47866208952024,1.0222580789984712,31.073192596435547,0.0,0.0,7.689247175081242,-2.7789367675781023,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210304T050940_20210304T051005_036844_045524_5227_0,553.6112252371651,4.98160765376947,0.012040866585684857,0.06726749071760531,47.8125180644603,-0.00991765596043967,0.00991765596043967,1.9801646880791206,1.980364387095557,-15.28191662158774,0.9803643870955572,-9.393890717193104,1.020039213228948,40.44913101196289,0.0,0.0,8.35881425124671,2.1677185058593977,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210306T165048_20210306T165113_025897_0316BA_79E2_0,553.2708714978448,0.9903678543221303,0.007124118201041491,0.008200371569943032,34.88124282073207,-0.008034186294413164,0.008034186294413164,1.9839316274111736,1.984060267359639,-16.8803768612035,0.9840602673596391,-10.44883662856384,1.0161991152824885,40.43312072753906,3.129243850708008E-4,0.0,7.999932361941033,0.5686889648437727,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210307T164325_20210307T164350_036895_0456F1_5BDB_0,551.6066744799684,0.5794202007755324,0.012328988097994568,0.008833680439265489,22.445475475508776,-0.012131215882223649,0.012131215882223649,1.975737568235553,1.9760287868802042,-17.502648109877807,0.9760287868802043,-9.091769330224505,1.0245608239804578,31.172319412231445,0.0012874602361989673,0.0,9.874053180863706,1.7163635253906477,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1A_IW_GRDH_1SDV_20210309T051752_20210309T051817_036917_0457BA_4D42_0,552.170917578703,0.810778230148027,0.006392234924580801,0.006555619537090134,37.93062907735479,-0.008953502355344665,0.008953502355344665,1.982092995289311,1.9822524419695258,-19.408839302234075,0.9822524419695259,-10.499453229693328,1.0180693519319521,31.11635398864746,4.4107436991680515E-4,0.0,7.6700729933481,-4.41802062988279,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210310T050910_20210310T050935_025948_031858_ED45_0,550.7066916179188,1.517692082210403,0.007638991214874133,0.014100582785838948,47.154944816746216,-0.00924252100875427,0.00924252100875427,1.9815149579824916,1.9816850655211085,-18.002043460240436,0.9816850655211082,-10.179471179177057,1.0186583547800383,40.234867095947266,0.07101893424987793,0.009052455425262451,8.506630047201524,-2.3868011474609148,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1A_IW_GRDH_1SDV_20210312T165128_20210312T165153_036968_045977_E536_0,551.6960647251948,1.3574572997960517,0.008387420927783183,0.012868146522975275,31.238658746639473,-0.008415644644554418,0.008415644644554418,1.983168710710891,1.9833096200889893,-16.147856582002614,0.9833096200889891,-10.118447191962419,1.0169746056953677,40.44956970214844,0.9627342224121094,0.0,10.236050639632186,5.804238891601585,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
2_S1B_IW_GRDH_1SDV_20210313T164243_20210313T164308_025999_031A13_389D_0,552.7994211582128,2.3940422026820247,0.010049061202666998,0.025979250403377813,25.806096333497,-0.00816991531437953,0.00816991531437953,1.9836601693712412,1.9837927482867168,-14.84422373360089,0.9837927482867168,-9.841807843376634,1.0164745993355477,31.158935546875,0.4153104682700359,0.3406124374123465,7.861125063308942,8.13428649902346,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
1_S1B_IW_GRDH_1SDV_20210315T051721_20210315T051746_026021_031AC9_8FB2_0,553.1184914274169,1.1921345705222346,0.01750454948170473,0.02736963757742011,38.66570143456009,-0.01506149454615909,0.01506149454615909,1.969877010907682,1.970351244543375,-18.1860940338917,0.9703512445433751,-8.477161955016417,1.0306134493597363,31.076000213623047,0.0490288215360124,0.0025779008865356445,8.826136906628538,0.7929473876953352,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
